,name,legislature,iniciative,type,principal,secondary,abstract,status_date1,status1,status_notes1,status date,status,notes,authors,link,combined,topic_polit_electoral_part,topic_salud_atencion_calid,topic_nacion_cultural_patrimoni,topic_educ_superior_institu,topic_delit_sexual_penal,topic_congres_republ_legal,topic_public_servidor_territorial,topic_derech_human_aliment,topic_decret_2020_emergent,topic_servici_transport_social,topic_laboral_contrat_digital,topic_distrit_turist_especial,topic_fuerz_polic_militar,topic_rural_campesin_tierr,topic_justici_judicial_proces,topic_pension_vejez_riesg,topic_agropecuari_sector_product,topic_republ_conveni_colombi,topic_niñ_adolescent_menor,topic_paz_deb_especial,topic_ambiental_miner_sancionatori,topic_famili_proteccion_muj,topic_articul_codig_civil,topic_profesion_etic_profesional,topic_segur_vial_transit,topic,dates,dates end,real status,reason
439,"Por medio de la cual se otorga el reconocimiento jurídico diferencial a los niños, a las niñas y a los adolescentes en situación de desplazamiento forzado en Colombia y se dictan otras disposiciones. [Reconocimiento jurídico diferencial a menores en situación de desplazamiento forzado]",Jul  2021 - Jul 2022,Legislativa,Proyecto de Ley,Bienestar y pobreza,Justicia,Busca la protección jurídica diferencial y el reconocimiento jurídica diferencial en los menores en situación de desplazamiento.,10/12/2021,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2022,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"Guillermo García Realpe, Jorge Eduardo Londoño Ulloa, Temístocles Ortega Narváez",ppor-medio-de-la-cual-se-otorga-el-reconocimiento-juridico-diferencial-a-los-ninos-a-las-ninas-y-a-los-adolescentes-en-situacion-de-desplazamiento-forzado-en-colombia-y-se-dictan-otras-disposiciones-reconocimiento-juridico-diferencial-a-menores-en-situacion-de-desplazamiento-forzado/11877,"Por medio de la cual se otorga el reconocimiento jurídico diferencial a los niños, a las niñas y a los adolescentes en situación de desplazamiento forzado en Colombia y se dictan otras disposiciones. [Reconocimiento jurídico diferencial a menores en situación de desplazamiento forzado] Busca la protección jurídica diferencial y el reconocimiento jurídica diferencial en los menores en situación de desplazamiento.",0,0,0.2052677553,0,0,0,0,0,0,0,0.1666270305,0,0.3463205546,0.4708715291,0,0.7225400225,0,1.73016905,23.36674108,0.09445880708,0,1.619546305,0.7533313977,0,0,topic_niñ_adolescent_menor,2021-10-12,2022-06-20,Archived,Transit of Legislation
440,"Por medio del cual se declara el centro geográfico de Colombia como patrimonio cultural de la Nación, y se dictan otras disposiciones. [Centro geográfico de Colombia (obelisco) como patrimonio]",Jul 2018 - Jul 2019,Legislativa,Proyecto de Ley,"Celebraciones, honores y monumentos",,"Declarar el Centro Geográfico de Colombia ubicado en el sector del Alto de Menegüa, Municipio de Puerto López, Departamento del Meta, como Patrimonio Cultural de la Nación.",12/4/2018,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2020,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,Jonatán Tamayo Pérez,ppor-medio-del-cual-se-declara-el-centro-geografico-de-colombia-como-patrimonio-cultural-de-la-nacion-y-se-dictan-otras-disposiciones-centro-geografico-de-colombia-obelisco-como-patrimonio/9830,"Por medio del cual se declara el centro geográfico de Colombia como patrimonio cultural de la Nación, y se dictan otras disposiciones. [Centro geográfico de Colombia (obelisco) como patrimonio] Declarar el Centro Geográfico de Colombia ubicado en el sector del Alto de Menegüa, Municipio de Puerto López, Departamento del Meta, como Patrimonio Cultural de la Nación.",0,0,18.01657885,0,0,0,0,0,0,0,0,0,0,0,0,1.633697691,0,2.281018681,0,0,0,0,0,0.04664529442,0,topic_nacion_cultural_patrimoni,2018-12-04,2020-06-20,Archived,Transit of Legislation
441,Por medio de la cual se declara el 26 de junio como día nacional de no consumo de estupefacientes - no a las drogas. [Día nacional de no consumo de estupefacientes],Jul 2019 - Jul 2020,Legislativa,Proyecto de Ley,"Celebraciones, honores y monumentos",,"El objeto de la presente ley es institucionalizar en Colombia la fecha que la Asamblea General de las Naciones Unidas ha decretado para la lucha contra el uso indebido de Drogas y proteger la sociedad de su consumo, generando mayor compromiso institucional de los organismos estatales para combatir este flagelo que está destruyendo nuestra sociedad.",7/24/2019,Radicado - Gaceta: S/N,Sin anotaciones,2/3/2020,Concepto Institucional - Gaceta: 43/20,Ministerio de Salud y Protección Social,Jonatán Tamayo Pérez,ppor-medio-de-la-cual-se-declara-el-26-de-junio-como-dia-nacional-de-no-consumo-de-estupefacientes--no-a-las-drogas-dia-nacional-de-no-consumo-de-estupefacientes/10086,"Por medio de la cual se declara el 26 de junio como día nacional de no consumo de estupefacientes - no a las drogas. [Día nacional de no consumo de estupefacientes] El objeto de la presente ley es institucionalizar en Colombia la fecha que la Asamblea General de las Naciones Unidas ha decretado para la lucha contra el uso indebido de Drogas y proteger la sociedad de su consumo, generando mayor compromiso institucional de los organismos estatales para combatir este flagelo que está destruyendo nuestra sociedad.",0.2157159775,0.2410307106,3.001727857,0,0,0,0.3296979022,1.178814826,0,0,0,0,1.595234416,0,0,0,2.503420926,4.649543732,1.858207802,0,0,0,0,1.492935866,0.712028804,topic_republ_conveni_colombi,2019-07-24,2020-02-03,Archived,Transit of Legislature
442,Por medio del cual se define el régimen tarifario para el cobro de servicios públicos a los templos religiosos en Colombia. [Régimen tarifario de servicios públicos para templos],Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,Servicios Públicos,Economía,"Los templos religiosos no hacen parte de ninguna clasificación que los señale de actividad comercial o industrial, por lo cual deben ser entendidas distintas a estas y no imponerles las mismas obligaciones en materia de factor de solidaridad de energía, siendo que desarrollan actividades sociales sin ánimo de lucro.",11/4/2020,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2021,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"Jorge Enrique Robledo Castillo, Jorge Alberto Gómez Gallego",ppor-medio-del-cual-se-define-el-regimen-tarifario-para-el-cobro-de-servicios-publicos-a-los-templos-religiosos-en-colombia-regimen-tarifario-de-servicios-publicos-para-templos/11366,"Por medio del cual se define el régimen tarifario para el cobro de servicios públicos a los templos religiosos en Colombia. [Régimen tarifario de servicios públicos para templos] Los templos religiosos no hacen parte de ninguna clasificación que los señale de actividad comercial o industrial, por lo cual deben ser entendidas distintas a estas y no imponerles las mismas obligaciones en materia de factor de solidaridad de energía, siendo que desarrollan actividades sociales sin ánimo de lucro.",0.06394137731,0,0,0,0,0,4.880688188,0,0.1461547989,11.97058535,0,1.403162793,2.293358525,0,0,3.901380953,0,2.099993646,0,0,2.748373851,0,0,0.9091242265,0,topic_servici_transport_social,2020-11-04,2021-06-20,Archived,Transit of Legislation
443,Por medio del cual se crean observatorios de información estadística para el fortalecimiento de la toma de decisiones y el desarrollo económico regional. [Crea observatorios de información estadística],Jul  2021 - Jul 2022,Legislativa,Proyecto de Ley,Ordenamiento Territorial y regiones,Administración pública,"La presente Ley tiene por objeto la creación de observatorios estadísticos de los niveles regional y municipal que contribuyan al sistema de Estadísticas Nacional (SEN) para el fortalecimiento del desarrollo económico territorial, en el marco de coordinación y cumplimiento de las metodologías adoptadas para sus fines, promoviendo la cultura estadística, la investigación, análisis y capacitación.",7/20/2021,Radicado - Gaceta: S/N,Sin anotaciones,7/29/2021,Publicación - Gaceta: 892/21,Sin anotaciones,Ciro Alejandro Ramírez Cortés,ppor-medio-del-cual-se-crean-observatorios-de-informacion-estadistica-para-el-fortalecimiento-de-la-toma-de-decisiones-y-el-desarrollo-economico-regional-crea-observatorios-de-informacion-estadistica/11622,"Por medio del cual se crean observatorios de información estadística para el fortalecimiento de la toma de decisiones y el desarrollo económico regional. [Crea observatorios de información estadística] La presente Ley tiene por objeto la creación de observatorios estadísticos de los niveles regional y municipal que contribuyan al sistema de Estadísticas Nacional (SEN) para el fortalecimiento del desarrollo económico territorial, en el marco de coordinación y cumplimiento de las metodologías adoptadas para sus fines, promoviendo la cultura estadística, la investigación, análisis y capacitación.",0,0.3000119584,1.468552798,0.3764532599,0,0.06834181303,2.242606781,0,3.355400287,0,0.3195666024,0,0.6561972788,3.216654208,4.904701837,0,4.643519233,1.544189594,0,0,2.41849908,0,0,1.142628818,2.001372236,topic_justici_judicial_proces,2021-07-20,2021-07-29,Archived,
444,"Por medio de la cual se prohíbe la venta y/o consumo a menores de edad de bebidas energizantes, se regula su comercialización y se dictan otras disposiciones. [Regula comercialización de bebidas energizantes]",Jul  2021 - Jul 2022,Legislativa,Proyecto de Ley,"Comercio, industria y turismo",Seguridad Social y salud,"La presente ley tiene como objeto dictar normas en la venta y comercialización de bebidas energizantes a menores de edad, establecer un límite en cuanto a cantidad de cafeína y otros componentes que pueden contener las bebidas y determinar las medidas de publicidad y etiquetado de las mismas.",7/21/2021,Radicado - Gaceta: S/N,Sin anotaciones,9/1/2021,Concepto Institucional - Gaceta: 1138/21,Ministerio de Salud y Protección Social,"Armando Alberto Benedetti Villaneda, Guillermo García Realpe, Jorge Eduardo Londoño Ulloa, Carlos Alberto Sergio Carreño Marín, León Fredy Muñoz Lopera, Antonio Eresmid Sanguino Páez",ppor-medio-de-la-cual-se-prohibe-la-venta-yo-consumo-a-menores-de-edad-de-bebidas-energizantes-se-regula-su-comercializacion-y-se-dictan-otras-disposiciones-regula-comercializacion-de-bebidas-energizantes/11878,"Por medio de la cual se prohíbe la venta y/o consumo a menores de edad de bebidas energizantes, se regula su comercialización y se dictan otras disposiciones. [Regula comercialización de bebidas energizantes] La presente ley tiene como objeto dictar normas en la venta y comercialización de bebidas energizantes a menores de edad, establecer un límite en cuanto a cantidad de cafeína y otros componentes que pueden contener las bebidas y determinar las medidas de publicidad y etiquetado de las mismas.",0,0,0,0,0.3553285396,0,1.730587773,0,0,0,0,0,0,0,0,0,4.180850807,0,4.781846869,0,0,2.764006429,3.893557314,0,0.1778900062,topic_niñ_adolescent_menor,2021-07-21,2021-09-01,Archived,Transit of Legislature
445,Por medio del cual se regula el régimen de impedimentos y recusaciones del Fiscal General de la Nación. [Fiscal Ad Hoc],Jul 2018 - Jul 2019,Legislativa,Proyecto de Ley,Organización Electoral y elecciones,Administración pública,"En los casos en que prospere el impedimento o la recusación, la Corte Suprema de Justicia oficiará al Presidente de la República para que en el término máximo de diez (10) días conforme una terna en los términos del inciso segundo del artículo 249 de la Constitución Política.",12/5/2018,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2019,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,Rodrigo Lara Restrepo,ppor-medio-del-cual-se-regula-el-regimen-de-impedimentos-y-recusaciones-del-fiscal-general-de-la-nacion-fiscal-ad-hoc/9831,"Por medio del cual se regula el régimen de impedimentos y recusaciones del Fiscal General de la Nación. [Fiscal Ad Hoc] En los casos en que prospere el impedimento o la recusación, la Corte Suprema de Justicia oficiará al Presidente de la República para que en el término máximo de diez (10) días conforme una terna en los términos del inciso segundo del artículo 249 de la Constitución Política.",1.494139746,0,2.372638459,0,0,2.231383949,0,0,0,0,0,0.06496712089,0,0,9.619150877,1.315540791,0,1.888640151,0,0,0,0,7.717113013,0,0,topic_justici_judicial_proces,2018-12-05,2019-06-20,Archived,Transit of Legislation
446,"Por medio del cual se desarrolla el tratamiento penal diferenciado para pequeños agricultores y agricultoras que estén o hayan estado vinculados con el cultivo de plantaciones de uso ilícito y las actividades derivadas de este, de acuerdo con las disposiciones del punto 4.1.3.4. del acuerdo final para la terminación del conflicto y la construcción de una paz estable y duradera y el artículo 5 transitorio del acto legislativo 01 de 2017. [Tratamiento penal diferenciado]",Jul 2019 - Jul 2020,Legislativa,Proyecto de Ley,Implementación paz,Justicia,"La presente ley tiene por objeto crear mecanismos sociales y administrativos para reconocer un tratamiento penal diferencial, transitorio y condicionado, a las personas afectadas por la problemática de cultivo de plantaciones de uso ilícito en el país, con el fin de aportar elementos para la consolidación y sostenibilidad de la Paz en el período de posconflicto. En esa dirección, se crean herramientas que ofrecen alternativas dirigidas a reducir la judicialización, limitar el uso del encarcelamiento como retribución penal y disminuir el tiempo efectivo de privación de libertad de los procesados o condenados por los delitos tipificados en los artículos 375, 376, 377 y 382 de la Ley 599 de 2000.",7/24/2019,Radicado - Gaceta: S/N,Sin anotaciones,1/2/2020,Concepto Institucional - Gaceta: 01//20,Consejo Superior de Política Criminal,"Luis Fernando Velasco Cháves, Temístocles Ortega Narváez, Feliciano Valencia Medina, Alexánder López Maya, Antonio Eresmid Sanguino Páez, David Ricardo Racero Mayorca, Gustavo Bolívar Moreno, Aída Yolanda Avella Esquivel, Pablo Catatumbo Torres Victoria, Victoria Sandino Simanca Herrera, Omar De Jesús Olmedo Restrepo Correa, Sandra Ramírez Lobo Silva, Julián Gallo Cubillos, Carlos Alberto Sergio Carreño Marín, Jairo Reinaldo Cala Suárez, Luis Alberto Albán Urbano, Iván Cepeda Castro, Wilson Neber Arias Castillo, Luis Iván Marulanda Gómez",ppor-medio-del-cual-se-desarrolla-el-tratamiento-penal-diferenciado-para-pequenos-agricultores-y-agricultoras-que-esten-o-hayan-estado-vinculados-con-el-cultivo-de-plantaciones-de-uso-ilicito-y-las-actividades-derivadas-de-este-de-acuerdo-con-las-disposiciones-del-punto-4134-del-acuerdo-final-para-la-terminacion-del-conflicto-y-la-construccion-de-una-paz-estable-y-duradera-y-el-articulo-5-transitorio-del-acto-legislativo-01-de-2017-tratamiento-penal-diferenciado/10087,"Por medio del cual se desarrolla el tratamiento penal diferenciado para pequeños agricultores y agricultoras que estén o hayan estado vinculados con el cultivo de plantaciones de uso ilícito y las actividades derivadas de este, de acuerdo con las disposiciones del punto 4.1.3.4. del acuerdo final para la terminación del conflicto y la construcción de una paz estable y duradera y el artículo 5 transitorio del acto legislativo 01 de 2017. [Tratamiento penal diferenciado] La presente ley tiene por objeto crear mecanismos sociales y administrativos para reconocer un tratamiento penal diferencial, transitorio y condicionado, a las personas afectadas por la problemática de cultivo de plantaciones de uso ilícito en el país, con el fin de aportar elementos para la consolidación y sostenibilidad de la Paz en el período de posconflicto. En esa dirección, se crean herramientas que ofrecen alternativas dirigidas a reducir la judicialización, limitar el uso del encarcelamiento como retribución penal y disminuir el tiempo efectivo de privación de libertad de los procesados o condenados por los delitos tipificados en los artículos 375, 376, 377 y 382 de la Ley 599 de 2000.",0,0,0,0,9.49077635,0,0,0,0.2772457826,0,0.1320712595,0,0,0.4951177756,0,0.5696577351,0,0.3983925761,0,24.95126975,1.106545139,0,4.313875483,0,0,topic_paz_deb_especial,2019-07-24,2020-01-02,Archived,Transit of Legislation
447,"Por medio del cual se reglamenta la metodología para graduar y calcular las multas a imponer por parte de la Superintendencia de Servicios Públicos Domiciliarios; la proporcionalidad y razonabilidad de la sanción por infracciones relacionadas con el servicio de energía eléctrica, acueducto, alcantarillado, aseo y gas y se dictan otras disposiciones. [Multas de la Superintendencia de Servicios Públicos Domiciliarios]",Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,Servicios Públicos,Administración pública,"El presente proyecto buscar sancionar con mayor rigurosidad las empresas de servicios públicos domiciliarios, así como las personas naturales mediante una reforma a las sanciones mínimas que se imponen, con el fin de eliminar abusos arbitrarios en contra de los consumidores.",7/22/2020,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2021,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"Antonio Eresmid Sanguino Páez, César Augusto Ortiz Zorro, Iván Leonidas Name Vásquez, León Fredy Muñoz Lopera, Luis Iván Marulanda Gómez, Jorge Eduardo Londoño Ulloa, Juan Luis Castro Córdoba, Sandra Liliana Ortiz Nova",ppor-medio-del-cual-se-reglamenta-la-metodologia-para-graduar-y-calcular-las-multas-a-imponer-por-parte-de-la-superintendencia-de-servicios-publicos-domiciliarios-la-proporcionalidad-y-razonabilidad-de-la-sancion-por-infracciones-relacionadas-con-el-servicio-de-energia-electrica-acueducto-alcantarillado-aseo-y-gas-y-se-dictan-otras-disposiciones-multas-de-la-superintendencia-de-servicios-publicos-domiciliarios/10855,"Por medio del cual se reglamenta la metodología para graduar y calcular las multas a imponer por parte de la Superintendencia de Servicios Públicos Domiciliarios; la proporcionalidad y razonabilidad de la sanción por infracciones relacionadas con el servicio de energía eléctrica, acueducto, alcantarillado, aseo y gas y se dictan otras disposiciones. [Multas de la Superintendencia de Servicios Públicos Domiciliarios] El presente proyecto buscar sancionar con mayor rigurosidad las empresas de servicios públicos domiciliarios, así como las personas naturales mediante una reforma a las sanciones mínimas que se imponen, con el fin de eliminar abusos arbitrarios en contra de los consumidores.",0,0,0,0,1.144723937,0,4.836669752,0.2526938656,0,16.81759084,0,0,0,0,0,0,0,0,0,0,0.01569690693,0,0.960044151,0,0,topic_servici_transport_social,2020-07-22,2021-06-20,Archived,Transit of Legislation
448,Por medio de la cual se reforma la Ley 685 de 2001 con el propósito de resolver el tema de la existencia de una minería de hecho o informal y para dar cumplimiento a las obligaciones adquiridas por el Estado colombiano en el Convenio de Minamata. [Formalización minería de hecho o informal],Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,Minas y energía,Administración pública,"La importancia de la formalización radica en que opera como un mecanismo de prevención y control, en el que al mismo tiempo que permite preservar derechos constitucionales como el trabajo, la libertad de empresa y el mínimo vital, contribuye al fortalecimiento del Estado, pues le otorga a este último un conjunto herramientas jurídicas para asegurar, no sólo que se cumplan los estándares ambientales requeridos, sino también los deberes y obligaciones que existen en términos económicos, laborales, de prevención y 21 Decreto 035 de 1994.",11/4/2020,Radicado - Gaceta: S/N,Sin anotaciones,6/14/2022,Publicada Ponencia Segundo Debate - Gaceta: 725/22,Segundo debate,"Jorge Alberto Gómez Gallego, Jorge Enrique Robledo Castillo",ppor-medio-de-la-cual-se-reforma-la-ley-685-de-2001-con-el-proposito-de-resolver-el-tema-de-la-existencia-de-una-mineria-de-hecho-o-informal-y-para-dar-cumplimiento-a-las-obligaciones-adquiridas-por-el-estado-colombiano-en-el-convenio-de-minamata-formalizacion-mineria-de-hecho-o-informal/11367,"Por medio de la cual se reforma la Ley 685 de 2001 con el propósito de resolver el tema de la existencia de una minería de hecho o informal y para dar cumplimiento a las obligaciones adquiridas por el Estado colombiano en el Convenio de Minamata. [Formalización minería de hecho o informal] La importancia de la formalización radica en que opera como un mecanismo de prevención y control, en el que al mismo tiempo que permite preservar derechos constitucionales como el trabajo, la libertad de empresa y el mínimo vital, contribuye al fortalecimiento del Estado, pues le otorga a este último un conjunto herramientas jurídicas para asegurar, no sólo que se cumplan los estándares ambientales requeridos, sino también los deberes y obligaciones que existen en términos económicos, laborales, de prevención y 21 Decreto 035 de 1994.",0,0.1254884721,0,0.7256726963,0.9757287313,0.1530774743,0.01391081667,3.076386109,4.109030941,0,3.377163305,0,0,3.141503,0,0,0,4.233808263,1.07773764,1.08086557,4.44001107,0.2471515229,0.5387819476,0.9278933348,0,topic_ambiental_miner_sancionatori,2020-11-04,2022-06-14,Archived,Transit of Legislation
449,"Por medio de la cual se dictan normas para el ejercicio de la profesión de administración, se expide el Código de Ética, se deroga la Ley 60 de 1981 y su Decreto Reglamentario 2718 de 1984, y se dictan otras disposiciones. [Reglamenta la profesión de administración]",Jul 2018 - Jul 2019,Legislativa,Proyecto de Ley,Profesiones,Asuntos administrativos,"El objeto de la presente ley es regular el ejercicio de la Profesión de Administración. Se entiende por administración, la ciencia social y económica cuyo objeto es el estudio e intervención de las organizaciones, entendidas como entes sociales y económicos, y su finalidad sea planear, organizar, dirigir y controlar toda actividad económica.",12/11/2018,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2019,Retirado por el Autor - Gaceta: S/N,Art 155 Ley 5 de 1992,"Guillermo García Realpe, Harry Giovanny González García",ppor-medio-de-la-cual-se-dictan-normas-para-el-ejercicio-de-la-profesion-de-administracion-se-expide-el-codigo-de-etica-se-deroga-la-ley-60-de-1981-y-su-decreto-reglamentario-2718-de-1984-y-se-dictan-otras-disposiciones-reglamenta-la-profesion-de-administracion/9832,"Por medio de la cual se dictan normas para el ejercicio de la profesión de administración, se expide el Código de Ética, se deroga la Ley 60 de 1981 y su Decreto Reglamentario 2718 de 1984, y se dictan otras disposiciones. [Reglamenta la profesión de administración] El objeto de la presente ley es regular el ejercicio de la Profesión de Administración. Se entiende por administración, la ciencia social y económica cuyo objeto es el estudio e intervención de las organizaciones, entendidas como entes sociales y económicos, y su finalidad sea planear, organizar, dirigir y controlar toda actividad económica.",0.006080159196,0,0,0,0.5891101386,0,1.029288714,0,8.442582682,0.08018425237,0,0.3675854819,0,0.7262086042,1.410904033,0.7240280891,0,0,0,0,0,0,0,32.22442513,0,topic_profesion_etic_profesional,2018-12-11,2019-06-20,Archived,Author's Withdrawal
450,Por la cual se establece el reajuste anual de pensiones. [Reajuste anual de pensiones],Jul 2019 - Jul 2020,Legislativa,Proyecto de Ley,Seguridad Social y salud,Economía,"Las pensiones de vejez o jubilación, de invalidez y de sustitución o sobrevivientes en cualquiera de los dos regímenes del Sistema General de Pensiones, se reajustarán anualmente de oficio el 1° de enero de cada año, según el incremento del salario mínimo legal mensual vigente (smlmv).",7/24/2019,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2020,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"María José Pizarro Rodríguez, Gustavo Bolívar Moreno, Juan Luis Castro Córdoba, Antonio Eresmid Sanguino Páez, Feliciano Valencia Medina, Pablo Catatumbo Torres Victoria, Omar De Jesús Olmedo Restrepo Correa, Sandra Ramírez Lobo Silva, Julián Gallo Cubillos, Carlos Alberto Sergio Carreño Marín, Luis Alberto Albán Urbano, Jesús Alberto Castilla Salazar, Alexánder López Maya",ppor-la-cual-se-establece-el-reajuste-anual-de-pensiones-reajuste-anual-de-pensiones/10088,"Por la cual se establece el reajuste anual de pensiones. [Reajuste anual de pensiones] Las pensiones de vejez o jubilación, de invalidez y de sustitución o sobrevivientes en cualquiera de los dos regímenes del Sistema General de Pensiones, se reajustarán anualmente de oficio el 1° de enero de cada año, según el incremento del salario mínimo legal mensual vigente (smlmv).",0,0,0,0,0,1.694813695,0,0,0,0,0,0,0,0,0,32.90232296,0,0,0,0,0,0,0,0,0,topic_pension_vejez_riesg,2019-07-24,2020-06-20,Archived,Transit of Legislation
451,Por la cual se regula en la Ley 1448 de 2011 la situación jurídica de vulnerabilidad de los segundos ocupantes de predios objeto de restitución. [Situación jurídica de segundos ocupantes],Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,Notariado y registro,Justicia,Tratamiento diferenciado para las personas que habitan en predios objeto de restitución o presentan vulnerabilidad en acceso a la tierra o que se encuentran en condición de vulnerabilidad objetiva y que no tuvieron ninguna relación directa ni indirecta con el despojo o el abandono forzado del predio.,11/4/2020,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2021,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"Miguel Ángel Pinto Hernández, Eduardo Emilio Pacheco Cuello, Germán Varón Cotrino, Juan Carlos García Gómez, Esperanza Andrade Serrano, Paloma Susana Valencia Laserna, Santiago Valencia González, María Fernanda Cabal Molina",ppor-la-cual-se-regula-en-la-ley-1448-de-2011-la-situacion-juridica-de-vulnerabilidad-de-los-segundos-ocupantes-de-predios-objeto-de-restitucion-situacion-juridica-de-segundos-ocupantes/11368,Por la cual se regula en la Ley 1448 de 2011 la situación jurídica de vulnerabilidad de los segundos ocupantes de predios objeto de restitución. [Situación jurídica de segundos ocupantes] Tratamiento diferenciado para las personas que habitan en predios objeto de restitución o presentan vulnerabilidad en acceso a la tierra o que se encuentran en condición de vulnerabilidad objetiva y que no tuvieron ninguna relación directa ni indirecta con el despojo o el abandono forzado del predio.,0,0,0,0.2250367409,0.626864762,0,0.5501667976,0.3087423135,0.5231094036,0.03784604449,0.4801947093,0,0.2502022049,6.857575087,0.2779287419,0,0,0.4552453471,2.357362455,2.644233572,0,0.8004823671,0,0,0,topic_rural_campesin_tierr,2020-11-04,2021-06-20,Archived,Transit of Legislation
452,Por la cual se Institucionaliza la celebración del Día del Campesino y se dictan otras disposiciones. [Día del Campesino],Jul  2021 - Jul 2022,Legislativa,Proyecto de Ley,"Celebraciones, honores y monumentos",,"El objeto esencial del presente proyecto de ley es institucionalizar en todo el país la celebración del Día del Campesino, disponer competencias y normas que garanticen la realización anual de ese reconocimiento a las campesinas y campesinos de Colombia. Desde 1965 se decretó su celebración, sin embargo, solo un reducido número de municipios la realiza, y generalmente no lo hace en la fecha establecida, ni con el enfoque que se ideó. Por esta razón, se hace necesario elevar a rango legal el mandato de esta celebración y desarrollarlo adecuadamente.",8/2/2021,Radicado - Gaceta: S/N,Sin anotaciones,6/30/2022,Sancionado como Ley - Gaceta: 1000/22,Ley 2223 de 2022,Jorge Eduardo Londoño Ulloa,ppor-la-cual-se-institucionaliza-la-celebracion-del-dia-del-campesino-y-se-dictan-otras-disposiciones-dia-del-campesino/11624,"Por la cual se Institucionaliza la celebración del Día del Campesino y se dictan otras disposiciones. [Día del Campesino] El objeto esencial del presente proyecto de ley es institucionalizar en todo el país la celebración del Día del Campesino, disponer competencias y normas que garanticen la realización anual de ese reconocimiento a las campesinas y campesinos de Colombia. Desde 1965 se decretó su celebración, sin embargo, solo un reducido número de municipios la realiza, y generalmente no lo hace en la fecha establecida, ni con el enfoque que se ideó. Por esta razón, se hace necesario elevar a rango legal el mandato de esta celebración y desarrollarlo adecuadamente.",0,0,2.892732216,0,0,0.7622236963,0,0,0,0,0.2095594115,0.5663831011,0,13.57447478,0,1.099698273,0,0.4350662446,0.2164212114,0,0,0,0,0,0.2009167032,topic_rural_campesin_tierr,2021-08-02,2022-06-30,Sanctioned,Law
453,"Por medio de la cual se dictan medidas para prevenir, atender y erradicar la violencia contra las mujeres y se dictan otras disposiciones. [Lucha frente la violencia contra las mujeres]",Jul  2021 - Jul 2022,Legislativa,Proyecto de ley Estatutaria,Mujer,Bienestar y pobreza,"Dictar medidas para la prevención, atención y eliminación de la violencia contra las mujeres en múltiples ámbitos y atender especialmente el aumento de casos de feminicidio presentados durante la pandemia de covid - 19, lo cual ha constituido una emergencia nacional.",7/27/2021,Radicado - Gaceta: S/N,Sin anotaciones,7/31/2021,Acumulado - Gaceta: S/N,Ver PL 63/21 Senado,"Jorge Enrique Robledo Castillo, Alexánder López Maya, Jorge Eduardo Londoño Ulloa, Ángela María Robledo Gómez, Wilson Neber Arias Castillo, Jesús Alberto Castilla Salazar, David Ricardo Racero Mayorca, Carlos Alberto Sergio Carreño Marín, César Augusto Pachón Achury, Luis Alberto Albán Urbano, Feliciano Valencia Medina, Pablo Catatumbo Torres Victoria, Victoria Sandino Simanca Herrera, Julián Gallo Cubillos, Sandra Ramírez Lobo Silva, Omar De Jesús Olmedo Restrepo Correa, Aída Yolanda Avella Esquivel, Antonio Eresmid Sanguino Páez, Edwing Fabián Díaz Plata, Jairo Reinaldo Cala Suárez, Abel David Jaramillo Largo",ppor-medio-de-la-cual-se-dictan-medidas-para-prevenir-atender-y-erradicar-la-violencia-contra-las-mujeres-y-se-dictan-otras-disposiciones-lucha-frente-la-violencia-contra-las-mujeres/12136,"Por medio de la cual se dictan medidas para prevenir, atender y erradicar la violencia contra las mujeres y se dictan otras disposiciones. [Lucha frente la violencia contra las mujeres] Dictar medidas para la prevención, atención y eliminación de la violencia contra las mujeres en múltiples ámbitos y atender especialmente el aumento de casos de feminicidio presentados durante la pandemia de covid - 19, lo cual ha constituido una emergencia nacional.",0,1.158292776,0,0,2.346027499,0,0,0,6.403854376,0,0,1.457106821,1.215046166,0.1811748626,0.2585857923,1.48098098,0,0.5620070767,0.6581671432,0.2785403636,0,17.98098725,0,0,0.9046961918,topic_famili_proteccion_muj,2021-07-27,2021-07-31,Archived,Transit of Legislature
